DATE,UDV,GMS,VOL
2011-05-18,58.199,66318423,113951616
2011-05-19,-24.018,-28320944,117913662
2011-05-20,3.221,3372460,104697288
2011-05-23,-75.252,-106965353,142143534
2011-05-24,20.543,23137045,112626647
2011-05-25,-22.005,-24185973,109910993
2011-05-26,-34.613,-39232806,113347277
2011-05-27,-62.296,-73419510,117855345
2011-05-30,-24.119,-22322324,92550354
2011-05-31,82.744,82345070,99517746
2011-06-01,54.567,55534930,101774104
2011-06-02,-3.428,-4116279,120066571
2011-06-03,81.823,81074124,99084662
2011-06-07,71.871,69370359,96520398
2011-06-08,41.789,47321240,113237663
2011-06-09,-48.074,-57925215,120490883
2011-06-10,34.397,36585724,106363963
2011-06-13,36.593,33138866,90559991
2011-06-14,77.725,93216099,119930779
2011-06-15,-29.967,-33002487,110128813
2011-06-16,-42.839,-44142010,103042586
2011-06-17,-51.593,-47308117,91695682
2011-06-20,-16.1,-13627480,84645220
2011-06-21,58.364,55466014,95035400
2011-06-22,-8.701,-7520053,86424342
2011-06-23,90.636,101005939,111441355
2011-06-24,91.266,164906441,180687843
2011-06-27,55.917,85509191,152922068
2011-06-28,18.223,23860613,130934412
2011-06-29,-56.536,-72749847,128677837
2011-06-30,83.998,113944230,135651848
2011-07-01,6.988,9637793,137912987
2011-07-04,92.229,168481621,182677935
2011-07-05,23.754,40415267,170143769
2011-07-06,17.024,26634808,156455259
2011-07-07,-18.325,-32463712,177156859
2011-07-08,7.615,10082050,132395107
2011-07-11,50.018,66187262,132325929
2011-07-12,-36.767,-55237506,150237566
2011-07-13,93.855,132347545,141013116
2011-07-14,33.588,54549681,162407696
2011-07-15,39.145,67547464,172556043
2011-07-18,-3.458,-5608134,162196479
2011-07-19,-20.583,-28902333,140416924
2011-07-20,-30.569,-38939551,127382542
2011-07-21,-46.992,-58438065,124357172
2011-07-22,9.855,10739538,108973160
2011-07-25,-81.797,-132137755,161544238
2011-07-26,37.277,39767400,106680187
2011-07-27,80.752,97211377,120382851
2011-07-28,7.893,9385806,118918760
2011-07-29,-22.824,-25548685,111938677
2011-08-01,37.343,33853119,90655654
2011-08-02,-9.893,-10703607,108196452
2011-08-03,64.766,66501980,102679702
2011-08-04,9.957,9583417,96245296
2011-08-05,27.232,33012151,121226485
2011-08-08,-67.072,-109701551,163558794
2011-08-09,80.777,124919803,154647205
2011-08-10,-17.758,-26672348,150202926
2011-08-11,91.788,135796535,147946637
2011-08-12,18.207,27349220,150215062
2011-08-15,58.875,83699864,142164207
2011-08-16,-38.401,-50964188,132717458
2011-08-17,5.814,6496275,111734196
2011-08-18,-64.197,-72412461,112797588
2011-08-19,56.49,61088605,108140037
2011-08-22,-29.749,-28278598,95058667
2011-08-23,77.227,74509653,96481663
2011-08-24,-42.651,-45242059,106073973
2011-08-25,85.285,128627837,150820960
2011-08-26,41.889,50015494,119399702
2011-08-29,-25.583,-29804012,116500729
2011-08-30,-58.497,-69087604,118103887
2011-08-31,-8.561,-7979830,93215278
2011-09-01,-32.282,-28579424,88530413
2011-09-02,-43.96,-36269302,82505871
2011-09-05,-52.526,-43442913,82708203
2011-09-06,11.751,8738403,74364076
2011-09-07,90.086,82941506,92069100
2011-09-08,-56.075,-47870907,85369958
2011-09-09,-19.926,-15370355,77136714
2011-09-13,7.85,5888407,75012298
2011-09-14,45.723,37010908,80946440
2011-09-15,-2.884,-2450099,84965175
2011-09-16,-21.362,-16263295,76132745
2011-09-19,-58.177,-44565703,76603150
2011-09-20,58.237,42601720,73152410
2011-09-21,98.987,128447561,129762194
2011-09-22,-68.154,-78185597,114719218
2011-09-23,50.664,51262152,101181034
2011-09-26,-43.566,-38828310,89124405
2011-09-27,-10.722,-9177924,85602240
2011-09-28,-73.029,-62922655,86160701
2011-09-29,-47.661,-43700296,91690663
2011-09-30,-27.236,-19697270,72320783
2011-10-10,-33.147,-20724434,62522760
2011-10-11,-80.607,-75309148,93427452
2011-10-12,99.424,131598947,132360973
2011-10-13,74.166,98586981,132928142
2011-10-14,6.51,6065624,93177663
2011-10-17,14.225,13048084,91724227
2011-10-18,-54.259,-61957103,114187292
2011-10-19,-27.847,-24584654,88284393
2011-10-20,-66.944,-66114288,98760243
2011-10-21,-43.53,-32268073,74128323
2011-10-24,73.785,77088056,104477255
2011-10-25,96.122,133594200,138983688
2011-10-26,78.832,127048965,161163343
2011-10-27,1.345,1680205,124920056
2011-10-28,51.244,84558922,165013847
2011-10-31,19.938,26719448,134011790
2011-11-01,54.413,75735786,139186877
2011-11-02,99.018,164156893,165784263
2011-11-03,-0.119,-261816,219124176
2011-11-04,11.42,18231063,159640957
2011-11-07,-7.077,-8820660,124639268
2011-11-08,-46.465,-57099828,122888803
2011-11-09,59.388,75085371,126430846
2011-11-10,-28.924,-40669762,140607008
2011-11-11,-6.077,-6762733,111280157
2011-11-14,84.002,114459080,136257386
2011-11-15,36.454,47796511,131116200
2011-11-16,-71.818,-109664881,152698561
2011-11-17,-9.991,-10869983,108794796
2011-11-18,-65.815,-77860117,118301280
2011-11-21,13.101,10860575,82900056
2011-11-22,48.707,40990688,84157455
2011-11-23,-44.379,-36027826,81182291
2011-11-24,42.591,36747245,86279321
2011-11-25,-33.596,-25997196,77382565
2011-11-28,-9.938,-7590258,76376943
2011-11-29,45.044,41227358,91527861
2011-11-30,-86.224,-105049006,121832228
2011-12-01,-36.89,-55519193,150501285
2011-12-02,-38.063,-36193645,95088735
2011-12-05,-69.032,-57009585,82583963
2011-12-06,20.98,15167613,72296621
2011-12-07,33.858,21854352,64547299
2011-12-08,24.064,19759977,82112974
2011-12-09,-2.9,-1882788,64924900
2011-12-12,-47.171,-29368076,62259155
2011-12-13,-63.917,-57741190,90337703
2011-12-14,-42.633,-29505900,69209201
2011-12-15,-52.59,-47157536,89669546
2011-12-16,87.425,78351528,89621103
2011-12-19,45.056,41446304,91987956
2011-12-20,6.055,5252772,86756698
2011-12-21,-81.21,-65475181,80624178
2011-12-22,-2.872,-2745869,95615381
2011-12-23,72.568,61469374,84705770
2011-12-26,-17.3,-11946443,69054553
2011-12-27,-63.183,-47530752,75226746
2011-12-28,23.688,19080196,80547726
2011-12-29,34.891,25087690,71902649
2011-12-30,73.367,59270446,80785911
2012-01-04,-80.994,-62764488,77492994
2012-01-05,-42.82,-38444399,89780701
2012-01-06,51.409,40262184,78317911
2012-01-09,97.47,112447525,115366577
2012-01-10,97.832,167451526,171162963
2012-01-11,-1.109,-1521026,137099826
2012-01-12,30.98,35563445,114793289
2012-01-13,-76.379,-86818114,113667450
2012-01-16,-58.076,-43521718,74938604
2012-01-17,99.481,130466310,131146796
2012-01-18,-65.966,-89202332,135224233
2012-01-19,70.171,76179785,108563033
2012-01-20,50.476,53080281,105160308
2012-01-30,-58.243,-50594017,86866453
2012-01-31,17.286,12853986,74361812
2012-02-01,-30.125,-24862326,82529633
2012-02-02,89.211,84691466,94934268
2012-02-03,86.063,106447823,123685936
2012-02-06,17.006,20564667,120925813
2012-02-07,-57.848,-61217500,105825417
2012-02-08,97.441,130813588,134248846
2012-02-09,45.339,71277020,157208216
2012-02-10,48.696,72390161,148657313
2012-02-13,86.133,122049525,141699496
2012-02-14,-1.009,-1223483,121212991
2012-02-15,92.898,149558935,160992359
2012-02-16,-2.141,-3375064,157630306
2012-02-17,-32.893,-39202915,119183483
2012-02-20,-45.461,-67151503,147711698
2012-02-21,75.722,102030541,134743841
2012-02-22,92.857,183421626,197531854
2012-02-23,22.37,41412515,185124358
2012-02-24,82.998,173732965,209320945
2012-02-27,-5.511,-13690111,248402195
2012-02-28,1.936,3744919,193415698
2012-02-29,-46.304,-70546608,152354698
2012-03-01,62.47,76816278,122965636
2012-03-02,90.771,149756135,164982487
2012-03-05,-17.361,-31614133,182095037
2012-03-06,-28.353,-47449962,167353600
2012-03-07,25.197,38932181,154510523
2012-03-08,64.234,99054121,154207319
2012-03-09,48.106,78456081,163089175
2012-03-12,-1.004,-1706040,169982079
2012-03-13,57.478,96838351,168477541
2012-03-14,-82.585,-233306842,282503412
2012-03-15,-40.128,-75271253,187576091
2012-03-16,81.283,132881201,163480006
2012-03-19,50.096,80148569,159989490
2012-03-20,-51.762,-79373802,153345245
2012-03-21,1.732,2574564,148685681
2012-03-22,7.391,9045816,122395445
2012-03-23,-55.669,-66611287,119656350
2012-03-26,-6.303,-5657167,89746514
2012-03-27,-38.386,-38143017,99367270
2012-03-28,-80.57,-108329952,134454162
2012-03-29,-38.696,-45749994,118228628
2012-03-30,0.891,871251,97824139
2012-04-05,94.138,114229940,121342608
2012-04-06,45.858,52296138,114039078
2012-04-09,-25.499,-25000537,98043869
2012-04-10,77.666,88105693,113441312
2012-04-11,86.658,105673285,121942833
2012-04-12,85.987,135453137,157527652
2012-04-13,29.851,48875944,163731291
2012-04-16,52.45,74233883,141534011
2012-04-17,-49.036,-68929672,140569112
2012-04-18,89.931,152447612,169515749
2012-04-19,2.251,3338813,148295738
2012-04-20,74.053,128592082,173648471
2012-04-23,-25.582,-48004628,187648209
2012-04-24,15.637,31356282,200526640
2012-04-25,69.578,137516677,197643116
2012-04-26,-23.329,-41853704,179408426
2012-04-27,-24.922,-34647398,139022299
2012-05-02,18.568,34524045,185931650
2012-05-03,32.829,51706747,157504877
2012-05-04,44.594,72031174,161524900
2012-05-07,52.742,88363853,167540147
2012-05-08,-2.022,-3250389,160743051
2012-05-09,-34.399,-52725614,153276056
2012-05-10,21.843,27533587,126050064
2012-05-11,-28.49,-35105088,123220065
2012-05-14,-41.877,-59112939,141157335
2012-05-15,26.683,33406741,125198269
2012-05-16,-39.273,-46351898,118023878
2012-05-17,73.025,96549675,132214969
2012-05-18,-32.04,-43389903,135424180
2012-05-21,-0.623,-707366,113613341
2012-05-22,61.668,72742761,117959305
2012-05-23,9.811,13051188,133029584
2012-05-24,-17.265,-21713927,125771908
2012-05-25,-31.5,-37073810,117693844
2012-05-28,78.265,115363544,147400463
2012-05-29,67.239,121243840,180316894
2012-05-30,18.767,27031494,144037739
2012-05-31,32.947,43798767,132936286
2012-06-01,-8.858,-11054532,124801771
2012-06-04,-61.311,-85923317,140143921
2012-06-05,-10.284,-10771200,104732736
2012-06-06,-13.598,-12704542,93429636
2012-06-07,-61.422,-61530873,100176477
2012-06-08,-60.34,-65986356,109356866
2012-06-11,69.496,74719437,107516341
2012-06-12,0.32,326239,101872133
2012-06-13,80.334,101193809,125966055
2012-06-14,-25.613,-30467068,118951832
2012-06-15,-1.081,-1231561,113969004
2012-06-18,33.895,35748712,105469755
2012-06-19,-19.074,-20228562,106052704
2012-06-20,-25.878,-24706013,95472909
2012-06-21,-46.37,-46675328,100658278
2012-06-25,-60.12,-61539948,102361083
2012-06-26,38.36,35451922,92419391
2012-06-27,-8.993,-8106725,90148672
2012-06-28,-53.922,-50880941,94360512
2012-06-29,69.17,70470412,101879793
2012-07-02,9.887,10449361,105686523
2012-07-03,19.649,21804827,110972698
2012-07-04,-15.556,-15307449,98400182
2012-07-05,-49.973,-49411175,98876426
2012-07-06,63.563,80637157,126862476
2012-07-09,-49.581,-60865291,122759679
2012-07-10,-11.457,-11172767,97522108
2012-07-11,48.961,46287667,94540598
2012-07-12,61.059,80359463,131609126
2012-07-13,5.025,5079826,101100227
2012-07-16,-76.047,-89924972,118249104
2012-07-17,57.911,53733621,92787198
2012-07-18,40.2,44103449,109711061
2012-07-19,59.066,76502272,129521070
2012-07-20,-15.85,-16878841,106489312
2012-07-23,-11.686,-10831101,92685975
2012-07-24,73.122,65304138,89308960
2012-07-25,-21.914,-18681861,85252726
2012-07-26,-29.67,-26838259,90457275
2012-07-27,-26.275,-22335824,85008642
2012-07-30,-48.284,-41104488,85130084
2012-07-31,-24.921,-21217568,85139777
2012-08-01,76.449,66080341,86436824
2012-08-02,-12.647,-10868322,85936853
2012-08-03,70.006,63058508,90075772
2012-08-06,90.398,107487141,118904373
2012-08-07,49.803,62387809,125268449
2012-08-08,-6.655,-7864206,118162048
2012-08-09,80.55,100299603,124518257
2012-08-10,-4.217,-4959081,117606089
2012-08-13,-63.681,-76454044,120057953
2012-08-14,37.474,43456864,115965187
2012-08-15,-30.491,-29234914,95881436
2012-08-16,-19.627,-16036238,81703212
2012-08-17,12.45,9655989,77555175
2012-08-20,39.429,32475143,82364558
2012-08-21,61.185,66236956,108256403
2012-08-22,-24.529,-26046256,106186549
2012-08-23,48.091,50707490,105440452
2012-08-24,-60.912,-64622083,106090088
2012-08-27,-47.581,-48887115,102744812
2012-08-28,49.561,45777110,92364663
2012-08-29,-13.483,-12322701,91393818
2012-08-30,-26.055,-28558454,109610153
2012-08-31,28.342,22192955,78304718
2012-09-03,70.564,72050845,102106996
2012-09-04,-37.335,-37331941,99990749
2012-09-05,29.399,29074248,98894607
2012-09-06,58.547,57512891,98233084
2012-09-07,91.602,207007849,225986192
2012-09-10,42.681,77389458,181319317
2012-09-11,-3.991,-5669553,142063455
2012-09-12,19.278,28075791,145632933
2012-09-13,-48.054,-65430044,136159495
2012-09-14,-26.833,-40480969,150861405
2012-09-17,-79.442,-100776897,126856048
2012-09-18,-6.11,-5531949,90546160
2012-09-19,45.327,40369717,89062747
2012-09-20,-75.07,-85540092,113946475
2012-09-21,0.553,545690,98760518
2012-09-24,67.135,61667261,91855708
2012-09-25,-14.756,-11845491,80274909
2012-09-26,-66.171,-54664760,82611687
2012-09-27,91.82,108805708,118498717
2012-09-28,90.782,111204052,122496058
2012-10-08,-20.332,-17800862,87551885
2012-10-09,95.476,128678400,134775837
2012-10-10,72.718,99286368,136536907
2012-10-11,-43.603,-56200391,128889831
2012-10-12,-11.837,-13407948,113267205
2012-10-15,-21.748,-20898232,96091455
2012-10-16,22.017,21728894,98693280
2012-10-17,10.034,10062782,100283834
2012-10-18,88.101,126875787,144012424
2012-10-19,-5.985,-6921684,115649107
2012-10-22,69.682,73018511,104787605
2012-10-23,-29.598,-36148968,122135041
2012-10-24,39.177,47217730,120524886
2012-10-25,-31.015,-42352082,136555701
2012-10-26,-57.978,-71345798,123056128
2012-10-29,5.673,4860876,85688161
2012-10-30,6.006,5658601,94213757
2012-10-31,31.708,29940522,94426726
2012-11-01,86.546,114455806,132248006
2012-11-02,44.19,53732328,121594237
2012-11-05,6.77,7813980,115416948
2012-11-06,-19.268,-22918209,118942849
2012-11-07,-3.21,-3154408,98264962
2012-11-08,-52.849,-57734380,109243847
2012-11-09,8.674,7401799,85329263
2012-11-12,53.121,47903288,90177436
2012-11-13,-72.439,-71235526,98338476
2012-11-14,23.548,18845067,80027305
2012-11-15,-47.847,-39928852,83450907
2012-11-16,-9.882,-7858278,79518831
2012-11-19,42.115,31033663,73688307
2012-11-20,-29.36,-21324466,72631057
2012-11-21,69.651,62239140,89358684
2012-11-22,-13.25,-10097064,76205605
2012-11-23,27.387,21662051,79095510
2012-11-26,-35.604,-25410401,71368975
2012-11-27,-65.23,-59738301,91581658
2012-11-28,-38.731,-30929665,79857756
2012-11-29,-32.331,-24876078,76943016
2012-11-30,76.114,65642317,86241675
2012-12-03,-37.121,-34340691,92509639
2012-12-04,72.813,71011580,97525766
2012-12-05,98.601,175980307,178476451
2012-12-06,5.397,6673136,123650138
2012-12-07,90.155,158560351,175874762
2012-12-10,68.734,123292849,179378011
2012-12-11,-24.288,-35847695,147594735
2012-12-12,27.21,33683208,123789860
2012-12-13,-42.207,-48956575,115992080
2012-12-14,99.396,240849433,242313693
2012-12-17,20.847,45714753,219281962
2012-12-18,8.858,17305305,195358829
2012-12-19,23.955,36411524,151999707
2012-12-20,33.62,53474772,159056921
2012-12-21,-31.318,-52613086,167997953
2012-12-24,46.527,62180873,133644142
2012-12-25,97.258,224238904,230560844
2012-12-26,60.215,122662857,203709809
2012-12-27,-40.916,-86121280,210481866
2012-12-28,69.953,126452041,180767462
2012-12-31,42.197,82621971,195802254
2013-01-04,-37.229,-78221689,210107646
2013-01-07,56.236,105412013,187447231
2013-01-08,22.969,47749997,207885957
2013-01-09,19.586,41145972,210080377
2013-01-10,34.235,66584484,194493984
2013-01-11,-63.106,-131997102,209166459
2013-01-14,96.042,229103427,238544242
2013-01-15,62.973,174301338,276787483
2013-01-16,-7.49,-19079738,254723667
2013-01-17,-32.747,-63695825,194508742
2013-01-18,69.934,144368294,206434045
2013-01-21,29.615,64776622,218726679
2013-01-22,-37.706,-89503601,237372988
2013-01-23,31.785,60255338,189574489
2013-01-24,-42.691,-106308434,249019502
2013-01-25,-11.594,-17164990,148056562
2013-01-28,89.648,175410772,195666852
2013-01-29,42.571,93527196,219695938
2013-01-30,13.864,31199732,225044680
2013-01-31,-3.092,-6422699,207705793
2013-02-01,53.874,114860874,213204405
2013-02-04,-7.0,-17421052,248867780
2013-02-05,69.811,151867334,217540855
2013-02-06,5.876,10387675,176794733
2013-02-07,1.859,3262801,175541505
2013-02-08,49.774,84705293,170180111
2013-02-18,-3.376,-6298986,186568825
2013-02-19,-46.026,-90400327,196412598
2013-02-20,61.244,110673336,180708814
2013-02-21,-55.797,-128017074,229432731
2013-02-22,-9.12,-14396913,157852447
2013-02-25,33.059,48620655,147071435
2013-02-26,-30.956,-58782989,189889802
2013-02-27,25.278,40206486,159055556
2013-02-28,83.322,167411427,200921043
2013-03-01,33.999,68729220,202150902
2013-03-04,-59.686,-158346364,265297174
2013-03-05,87.715,183249597,208914754
2013-03-06,47.594,115551624,242786583
2013-03-07,-20.785,-49440324,237862793
2013-03-08,-27.657,-45632833,164993011
2013-03-11,0.342,478470,139741769
2013-03-12,-55.648,-106608996,191578394
2013-03-13,-26.046,-37577226,144270179
2013-03-14,36.583,45407456,124120857
2013-03-15,9.145,16012194,175093839
2013-03-18,-26.554,-37746461,142147721
2013-03-19,35.247,48262146,136925874
2013-03-20,91.089,178372574,195821364
2013-03-21,38.674,73120576,189070955
2013-03-22,22.135,35701621,161287105
2013-03-25,-5.678,-8862031,156072844
2013-03-26,-20.741,-33729212,162621313
2013-03-27,21.667,32798908,151379277
2013-03-28,-63.851,-119479517,187121593
2013-03-29,-1.393,-1849438,132788936
2013-04-01,31.3,40170478,128338966
2013-04-02,-9.561,-14248204,149023163
2013-04-03,-29.886,-40302023,134853550
2013-04-08,48.101,66895408,139071502
2013-04-09,43.37,57743833,133141607
2013-04-10,-5.88,-7631879,129783578
2013-04-11,-32.807,-39040281,119000707
2013-04-12,-31.726,-35058730,110503290
2013-04-15,-26.22,-29828371,113760240
2013-04-16,68.565,85040848,124030371
2013-04-17,17.744,19818168,111689516
2013-04-18,52.591,62372654,118600449
2013-04-19,91.802,161147885,175538485
2013-04-22,33.805,56223450,166319040
2013-04-23,-76.625,-125868998,164265319
2013-04-24,82.239,132498789,161114899
2013-04-25,-44.595,-77091820,172871116
2013-04-26,-54.945,-73962497,134612727
2013-05-02,27.405,30969550,113005980
2013-05-03,78.327,118420901,151188287
2013-05-06,71.65,117395391,163845998
2013-05-07,19.729,30104541,152593838
2013-05-08,18.128,29746461,164093056
2013-05-09,0.404,731274,181050785
2013-05-10,48.464,79458125,163952583
2013-05-13,11.747,18502892,157515788
2013-05-14,-39.98,-60558148,151470579
2013-05-15,51.756,71873590,138869356
2013-05-16,56.959,115180582,202217836
2013-05-17,75.421,166428564,220667134
2013-05-20,45.029,111438061,247481040
2013-05-21,53.54,125513468,234429715
2013-05-22,-15.659,-36709530,234432648
2013-05-23,-17.972,-40628339,226060583
2013-05-24,58.151,107893938,185542349
2013-05-27,30.864,62190253,201499675
2013-05-28,24.017,55621106,231592731
2013-05-29,21.084,46503776,220561387
2013-05-30,17.323,35206265,203238043
2013-05-31,-38.205,-76096866,199178266
2013-06-03,-6.042,-10856846,179687046
2013-06-04,-60.199,-112802108,187381528
2013-06-05,18.258,25072676,137326981
2013-06-06,-47.407,-70618464,148961785
2013-06-07,-61.989,-99596340,160667808
2013-06-13,-53.916,-86313312,160089837
2013-06-14,58.807,82780331,140766933
2013-06-17,-7.935,-11313837,142585873
2013-06-18,16.927,22124969,130710144
2013-06-19,-4.525,-6249625,138116672
2013-06-20,-80.227,-111322285,138759424
2013-06-21,44.401,62374388,140480149
2013-06-24,-89.943,-167042036,185719825
2013-06-25,17.08,39531832,231452773
2013-06-26,35.68,64139098,179762409
2013-06-27,-40.893,-76724179,187621254
2013-06-28,42.101,70124217,166562797
2013-07-01,65.414,89445667,136737075
2013-07-02,43.185,68434573,158468596
2013-07-03,8.983,15108917,168193012
2013-07-04,59.804,108841339,181997924
2013-07-05,-6.126,-10123873,165250231
2013-07-08,-56.61,-86007487,151930263
2013-07-09,34.844,39561126,113538991
2013-07-10,87.905,138435967,157483558
2013-07-11,90.38,236574426,261754545
2013-07-12,-40.59,-84436755,208022262
2013-07-15,69.418,129577526,186662458
2013-07-16,53.616,99482330,185545009
2013-07-17,-34.258,-65714263,191819076
2013-07-18,-2.557,-4295286,167971509
2013-07-19,-61.396,-120594646,196420433
2013-07-22,76.125,117311276,154102954
2013-07-23,83.908,170601487,203320060
2013-07-24,21.863,44978827,205728284
2013-07-25,-45.257,-87603360,193567048
2013-07-26,4.618,6872241,148819607
2013-07-29,-41.752,-63136801,151218922
2013-07-30,10.615,15680411,147719361
2013-07-31,-16.317,-22170753,135876027
2013-08-01,92.509,162624197,175793230
2013-08-02,-14.873,-27668120,186033075
2013-08-05,73.644,121660358,165199899
2013-08-06,60.724,122586202,201874445
2013-08-07,-24.263,-49619000,204507894
2013-08-08,16.258,26166440,160946973
2013-08-09,3.478,6226260,179015426
2013-08-12,69.584,162533541,233577643
2013-08-13,33.696,69954648,207602991
2013-08-14,-16.719,-35089306,209875642
2013-08-15,-30.853,-55784381,180805619
2013-08-16,-34.716,-86631089,249543421
2013-08-19,86.554,148225306,171252728
2013-08-20,-7.436,-13938181,187438356
2013-08-21,35.626,59378804,166671784
2013-08-22,5.44,9526266,175129210
2013-08-23,-28.541,-59403547,208136351
2013-08-26,89.041,182761505,205256137
2013-08-27,48.137,102616804,213176541
2013-08-28,11.951,31219734,261240767
2013-08-29,-4.483,-9720285,216824546
2013-08-30,7.71,21156512,274393545
2013-09-02,6.408,14745615,230106314
2013-09-03,67.662,152730746,225727025
2013-09-04,7.815,18153800,232289455
2013-09-05,-0.953,-2025700,212660770
2013-09-06,50.659,114051722,225136872
2013-09-09,60.787,193069444,317617649
2013-09-10,58.799,200901983,341673900
2013-09-11,2.438,9049534,371262753
2013-09-12,29.469,87915872,298330328
2013-09-13,-20.522,-52557264,256098380
2013-09-16,-11.234,-26878207,239263259
2013-09-17,-53.072,-126588677,238524605
2013-09-18,50.674,92753284,183037742
2013-09-23,73.439,160965827,219183735
2013-09-24,5.5,14132488,256938771
2013-09-25,-12.31,-31627023,256931637
2013-09-26,-62.542,-142631212,228055569
2013-09-27,4.994,8788318,175974524
2013-09-30,39.159,61466791,156966232
2013-10-08,67.08,143179845,213446586
2013-10-09,62.627,139917762,223415263
2013-10-10,-21.848,-56356968,257947182
2013-10-11,57.106,148488751,260023578
2013-10-14,25.573,70414010,275347191
2013-10-15,-1.606,-4220225,262754753
2013-10-16,-54.231,-141596298,261099589
2013-10-17,-13.621,-30111324,221064768
2013-10-18,24.448,43709347,178788553
2013-10-21,85.551,203930624,238374358
2013-10-22,-12.237,-32582968,266266071
2013-10-23,-52.772,-133727765,253408432
2013-10-24,-13.07,-22895349,175171275
2013-10-25,-39.463,-77744073,197006478
2013-10-28,6.541,10520704,160839104
2013-10-29,-35.766,-88803587,248287921
2013-10-30,82.726,163002408,197038243
2013-10-31,-34.757,-65349844,188016631
2013-11-01,6.119,9255093,151247210
2013-11-04,22.978,30546654,132936269
2013-11-05,63.275,101879991,161012696
2013-11-06,-28.539,-51311236,179795197
2013-11-07,-15.843,-23086428,145722217
2013-11-08,-31.156,-44676251,143393052
2013-11-11,20.295,24430601,120377389
2013-11-12,48.518,67152095,138407761
2013-11-13,-58.062,-86296814,148628180
2013-11-14,60.675,90005849,148340377
2013-11-15,87.99,186961032,212479607
2013-11-18,84.344,213273664,252860636
2013-11-19,1.017,2175861,213922875
2013-11-20,42.653,87107630,204222332
2013-11-21,15.076,34722140,230310958
2013-11-22,-24.662,-49071808,198980751
2013-11-25,8.038,14965999,186194753
2013-11-26,11.279,19775997,175336074
2013-11-27,64.601,129196619,199990955
2013-11-28,36.063,84151834,233348363
2013-11-29,19.182,38259011,199447535
2013-12-02,-37.022,-107571815,290558834
2013-12-03,81.549,160387428,196676412
2013-12-04,75.502,195611277,259079329
2013-12-05,0.17,360998,212234397
2013-12-06,-7.265,-12955085,178328621
2013-12-09,18.899,31014205,164109298
2013-12-10,9.168,17357841,189334005
2013-12-11,-39.801,-72891128,183139708
2013-12-12,23.112,35473282,153484657
2013-12-13,37.994,58258800,153336937
2013-12-16,-54.083,-96411984,178266071
2013-12-17,-24.729,-34932416,141263288
2013-12-18,-7.532,-9017129,119713947
2013-12-19,-58.635,-76795536,130971559
2013-12-20,-50.413,-73463363,145723560
2013-12-23,-6.881,-8366870,121589424
2013-12-24,20.553,26041816,126707783
2013-12-25,59.522,76080814,127819208
2013-12-26,-56.127,-81900660,145919092
2013-12-27,84.741,123324173,145530563
2013-12-30,-12.627,-18200073,144135605
2013-12-31,40.962,59821896,146043949
2014-01-02,30.241,41281794,136508783
2014-01-03,-22.808,-37311774,163588714
2014-01-06,-64.066,-108241613,168953040
2014-01-07,48.89,61558405,125911788
2014-01-08,9.108,13462054,147798248
2014-01-09,-33.194,-51557490,155320137
2014-01-10,-34.69,-48821704,140735493
2014-01-13,-10.684,-13485362,126217224
2014-01-14,70.114,97031343,138391667
2014-01-15,23.342,31793863,136210538
2014-01-16,12.796,18197750,142215202
2014-01-17,-32.131,-41183761,128172782
2014-01-20,-10.825,-12620061,116577449
2014-01-21,71.56,89960972,125713210
2014-01-22,88.014,166589367,189275940
2014-01-23,11.524,19999781,173555627
2014-01-24,65.753,125100893,190259746
2014-01-27,-0.452,-848393,187744120
2014-01-28,-8.365,-12484987,149255027
2014-01-29,27.951,41425488,148208204
2014-01-30,-27.636,-35109200,127041058
2014-02-07,84.029,126573287,150631354
2014-02-10,82.073,201320497,245295422
2014-02-11,28.272,75281892,266274493
2014-02-12,42.903,103699781,241707856
2014-02-13,-34.303,-90935340,265092671
2014-02-14,74.76,156260073,209016156
2014-02-17,47.128,124046697,263210090
2014-02-18,-8.161,-21766778,266707580
2014-02-19,26.024,70848385,272240644
2014-02-20,-37.07,-102437851,276335974
2014-02-21,-31.619,-66189308,209335103
2014-02-24,0.58,1311029,226180147
2014-02-25,-77.98,-216155416,277192568
2014-02-26,47.644,101065069,212125318
2014-02-27,-24.253,-58199525,239964007
2014-02-28,54.084,110257534,203863579
2014-03-03,67.472,148781381,220506702
2014-03-04,14.132,29952498,211953102
2014-03-05,-26.539,-52176949,196606083
2014-03-06,24.208,48090368,198652021
2014-03-07,-16.122,-30637240,190033014
2014-03-10,-68.882,-141981246,206121777
2014-03-11,20.26,33959557,167616096
2014-03-12,15.514,27856925,179557270
2014-03-13,54.692,91871184,167978752
2014-03-14,-1.91,-2960700,155015467
2014-03-17,69.417,110127333,158646499
2014-03-18,10.831,19122397,176549308
2014-03-19,15.358,27523331,179213816
2014-03-20,-48.22,-96464532,200052357
2014-03-21,88.988,207315284,232969214
2014-03-24,55.04,132778907,241240820
2014-03-25,17.263,38599823,223595621
2014-03-26,-14.786,-26268304,177653254
2014-03-27,-31.802,-64847679,203908583
2014-03-28,-24.855,-51920860,208892512
2014-03-31,-23.067,-35483499,153824935
2014-04-01,73.465,102635189,139705806
2014-04-02,30.17,51769597,171591915
2014-04-03,-27.925,-48533714,173802947
2014-04-04,78.292,111648850,142605498
2014-04-08,82.486,167569140,203148161
2014-04-09,26.496,46837242,176768037
2014-04-10,40.871,100356585,245545073
2014-04-11,0.276,568957,206415178
2014-04-14,33.968,58029422,170834721
